time,0
1983,0.9401033592220811
1984,0.9678384545701857
1985,1.002484925288515
1986,1.0559272583643258
1987,1.0700230470837673
1988,1.134232019060412
1989,1.1998502731966512
1990,1.2204751424525926
1991,1.1991021841822085
1992,1.3426904573415732
1993,1.3617310230473636
1994,1.3595128222373771
1995,1.4603174834280919
1996,1.5326706118833235
1997,1.465322806944531
1998,1.5375780283956388
1999,1.6979757892329181
2000,1.7631644113190297
2001,1.7946431516541006
2002,1.764113749111858
2003,1.7760333456226762
2004,1.8141299739310153
2005,1.8115616367422887
2006,1.8286289844561818
2007,1.8990534547875326
2008,1.9807111177703338
2009,2.0715062847709125
2010,2.116518905452076
2011,2.1619781746575018
2012,2.1835063923248
2013,2.2957547395819025
2014,2.3347641427463444
2015,2.396511832387102
2016,2.529858065113345
2017,2.571962932507061
2018,2.6371282022557825
2019,2.6333607832111428
2020,2.782478716908318
2021,2.735936041284527
2022,2.9002993553045866
2023,2.7816516420220463
2024,
2025,
2026,
2027,
2028,
2029,
2030,
2031,
2032,
2033,
2034,
2035,
2036,
2037,
2038,
2039,
2040,
2041,
2042,
2043,
2044,
2045,
2046,
2047,
2048,
2049,
2050,
