time,ssp585,ssp245,ssp126,ssp119
2082,0.056711224250303616,0.014679872314024123,-0.0054293752059433875,-0.005364002166295456
2083,0.05624896565237625,0.01424135807529614,-0.00568738129961216,-0.005498230120069225
2084,0.05573127566401759,0.013814276230845413,-0.005885779962486071,-0.005616872253044247
2085,0.05516269471242441,0.013399266197562931,-0.006033678265599474,-0.005724367834757438
2086,0.0545659112629967,0.01299468083247357,-0.006150354653325085,-0.005825111234829261
2087,0.053954642456984225,0.01259555395970191,-0.006250366373668881,-0.005924995563798163
2088,0.05333708760317202,0.012196930836668729,-0.006345717776943982,-0.006029353781014102
2089,0.052717889884668856,0.011794170859606101,-0.006444635248830322,-0.006141500202729411
2090,0.05208874542136399,0.011315554144405215,-0.006494106285875878,-0.006227078488691973
2091,0.05144978260111266,0.010749367326662318,-0.006471208864363254,-0.006275719984770389
2092,0.050809001870492976,0.010132268710751458,-0.006369734901157997,-0.0062938842403000295
2093,0.05018226040028795,0.009533639659104587,-0.006206995931734294,-0.006300170722500109
2094,0.04958933719719716,0.009036804066722803,-0.006030042017038106,-0.00632598339600704
2095,0.04902864743169333,0.00862338459023082,-0.005834182357528084,-0.006362019265183094
2096,0.048496195664988306,0.008270062402191636,-0.005629321133102272,-0.006405840772698346
2097,0.0479854920039825,0.007955695070329116,-0.005425187952186328,-0.006457091610980015
2098,0.04748765253544629,0.00766427191552943,-0.005229342534322279,-0.006515152198955931
2099,0.04724188450179878,0.0075222365374133515,-0.005132743154536934,-0.006545148153172975
2100,0.046998461249760926,0.007383638859739472,-0.005039934847104521,-0.006576379932694443
