,1991-2023,average
4800.0,0.23767343643121175,0.23767343643121175
4900.0,0.23865486899963137,0.23865486899963137
5000.0,0.23975664262097293,0.23975664262097293
5100.0,0.24107086298001315,0.24107086298001315
5200.0,0.2426687434400621,0.2426687434400621
5300.0,0.24457772884643908,0.24457772884643908
5400.0,0.24667108229396095,0.24667108229396095
5500.0,0.24878795207042742,0.24878795207042742
5600.0,0.2507852089860761,0.2507852089860761
5700.0,0.25262739630346626,0.25262739630346626
5800.0,0.254692024571997,0.254692024571997
5900.0,0.257322124839131,0.257322124839131
6000.0,0.2603098428577888,0.2603098428577888
6100.0,0.2633813325238455,0.2633813325238455
6200.0,0.26654966559956117,0.26654966559956117
6300.0,0.2698296513169863,0.2698296513169863
6400.0,0.27295613092100046,0.27295613092100046
6500.0,0.2757479921751867,0.2757479921751867
6600.0,0.27864027690515414,0.27864027690515414
6700.0,0.2820493113151262,0.2820493113151262
6800.0,0.2857004050617273,0.2857004050617273
6900.0,0.2892460632524073,0.2892460632524073
7000.0,0.2927385893454868,0.2927385893454868
7100.0,0.29628419323239896,0.29628419323239896
7200.0,0.299804912186149,0.299804912186149
7300.0,0.3032576999134352,0.3032576999134352
7400.0,0.3069233484741423,0.3069233484741423
7500.0,0.31094777645427296,0.31094777645427296
7600.0,0.3146135701910893,0.3146135701910893
7700.0,0.3172535409800071,0.3172535409800071
7800.0,0.31926473219775514,0.31926473219775514
7900.0,0.3211777746427563,0.3211777746427563
8000.0,0.3229934167188673,0.3229934167188673
8100.0,0.3245997884138039,0.3245997884138039
8200.0,0.3259644284453236,0.3259644284453236
8300.0,0.3271571604224075,0.3271571604224075
8400.0,0.3285775387889203,0.3285775387889203
8500.0,0.33040953327678857,0.33040953327678857
8600.0,0.3316450439352757,0.3316450439352757
8700.0,0.3313810305736136,0.3313810305736136
8800.0,0.3303267617235838,0.3303267617235838
8900.0,0.3293284467953289,0.3293284467953289
9000.0,0.3281677499899582,0.3281677499899582
9100.0,0.32650579110294664,0.32650579110294664
9200.0,0.3245860575163328,0.3245860575163328
9300.0,0.32273499904162484,0.32273499904162484
9400.0,0.32102854762164734,0.32102854762164734
9500.0,0.3194522008233947,0.3194522008233947
9600.0,0.31788023657923964,0.31788023657923964
9700.0,0.3161024561014063,0.3161024561014063
9800.0,0.31368197335614184,0.31368197335614184
9900.0,0.3103253454086633,0.3103253454086633
10000.0,0.30653958896602823,0.30653958896602823
10100.0,0.3028237385664626,0.3028237385664626
10200.0,0.298844440431043,0.298844440431043
10300.0,0.2942259011533669,0.2942259011533669
10400.0,0.2892549571342855,0.2892549571342855
10500.0,0.2843211685939041,0.2843211685939041
10600.0,0.27956236122214756,0.27956236122214756
10700.0,0.27502301697538256,0.27502301697538256
10800.0,0.27062597740593564,0.27062597740593564
10900.0,0.2661926597297785,0.2661926597297785
11000.0,0.261260424221511,0.261260424221511
11100.0,0.25551514308580553,0.25551514308580553
11200.0,0.24952079318902354,0.24952079318902354
11300.0,0.24390608802828667,0.24390608802828667
11400.0,0.23868058296207573,0.23868058296207573
11500.0,0.23371911991369568,0.23371911991369568
11600.0,0.22897684520441994,0.22897684520441994
11700.0,0.2243689511366166,0.2243689511366166
11800.0,0.21957050953908794,0.21957050953908794
11900.0,0.2143236668541884,0.2143236668541884
12000.0,0.208878988452101,0.208878988452101
12100.0,0.203545312323041,0.203545312323041
12200.0,0.19835614800956772,0.19835614800956772
12300.0,0.19333214381162822,0.19333214381162822
12400.0,0.18871783150638952,0.18871783150638952
12500.0,0.18476443413225868,0.18476443413225868
12600.0,0.18152605629540022,0.18152605629540022
12700.0,0.17892476336534666,0.17892476336534666
12800.0,0.17655158219734332,0.17655158219734332
12900.0,0.17397582303638584,0.17397582303638584
13000.0,0.17101096820073938,0.17101096820073938
13100.0,0.16757302123317733,0.16757302123317733
13200.0,0.1637438985012921,0.1637438985012921
13300.0,0.1597572418018881,0.1597572418018881
13400.0,0.1562876818238405,0.1562876818238405
13500.0,0.15388043717631683,0.15388043717631683
13600.0,0.1521220892575859,0.1521220892575859
13700.0,0.15049368043275418,0.15049368043275418
13800.0,0.14901273414520835,0.14901273414520835
13900.0,0.14766976099523882,0.14766976099523882
14000.0,0.14581073913250378,0.14581073913250378
14100.0,0.1429038540373237,0.1429038540373237
14200.0,0.1395506529633215,0.1395506529633215
14300.0,0.13657389240324508,0.13657389240324508
14400.0,0.13454780403302136,0.13454780403302136
14500.0,0.1337354717011124,0.1337354717011124
14600.0,0.13340391276290162,0.13340391276290162
14700.0,0.13270922438459803,0.13270922438459803
14800.0,0.13135988946870772,0.13135988946870772
14900.0,0.12939090388718846,0.12939090388718846
15000.0,0.12759092965347515,0.12759092965347515
15100.0,0.125939564614631,0.125939564614631
15200.0,0.1204264838108173,0.1204264838108173
15300.0,0.10808186713548176,0.10808186713548176
15400.0,0.09408783670213203,0.09408783670213203
15500.0,0.08390778418361845,0.08390778418361845
15600.0,0.07597823727006675,0.07597823727006675
15700.0,0.06766864181012912,0.06766864181012912
15800.0,0.05910698026925506,0.05910698026925506
15900.0,0.05084808095801242,0.05084808095801242
