,1991-2023,average
4400.0,0.031078849138066356,0.031078849138066356
4500.0,0.03115865061237267,0.03115865061237267
4600.0,0.03125414353048563,0.03125414353048563
4700.0,0.0313781256803889,0.0313781256803889
4800.0,0.031508872354903045,0.031508872354903045
4900.0,0.03163061747366428,0.03163061747366428
5000.0,0.03178402435042521,0.03178402435042521
5100.0,0.03200697607060309,0.03200697607060309
5200.0,0.03227331996315656,0.03227331996315656
5300.0,0.032548532170422084,0.032548532170422084
5400.0,0.03282662887115437,0.03282662887115437
5500.0,0.03310646996018683,0.03310646996018683
5600.0,0.03337877339176659,0.03337877339176659
5700.0,0.033644190530797945,0.033644190530797945
5800.0,0.03395035527924182,0.03395035527924182
5900.0,0.03433193658615112,0.03433193658615112
6000.0,0.034726053810137845,0.034726053810137845
6100.0,0.03506832779399913,0.03506832779399913
6200.0,0.03538709460553955,0.03538709460553955
6300.0,0.0357202822094537,0.0357202822094537
6400.0,0.03605088901057506,0.03605088901057506
6500.0,0.03636613000494963,0.03636613000494963
6600.0,0.03672432542994798,0.03672432542994798
6700.0,0.03716843650948081,0.03716843650948081
6800.0,0.037609086310216255,0.037609086310216255
6900.0,0.037957294342984976,0.037957294342984976
7000.0,0.03826171846930091,0.03826171846930091
7100.0,0.038586361547037144,0.038586361547037144
7200.0,0.038916695668915605,0.038916695668915605
7300.0,0.03923377043389253,0.03923377043389253
7400.0,0.03958026610252103,0.03958026610252103
7500.0,0.039986443083981485,0.039986443083981485
7600.0,0.040367646015539924,0.040367646015539924
7700.0,0.04064098842925404,0.04064098842925404
7800.0,0.04085151370837624,0.04085151370837624
7900.0,0.041061331118297156,0.041061331118297156
8000.0,0.04127398041491176,0.04127398041491176
8100.0,0.041480939804552586,0.041480939804552586
8200.0,0.04168210568685612,0.04168210568685612
8300.0,0.0418850194826119,0.0418850194826119
8400.0,0.04212149018888442,0.04212149018888442
8500.0,0.04240515166769359,0.04240515166769359
8600.0,0.04264803544914427,0.04264803544914427
8700.0,0.04277169917370802,0.04277169917370802
8800.0,0.04284333149715599,0.04284333149715599
8900.0,0.042941492829121256,0.042941492829121256
9000.0,0.043047214575955464,0.043047214575955464
9100.0,0.043129412810245016,0.043129412810245016
9200.0,0.043204903567634345,0.043204903567634345
9300.0,0.043293621604222524,0.043293621604222524
9400.0,0.043383092414459506,0.043383092414459506
9500.0,0.04346414374150498,0.04346414374150498
9600.0,0.04357550324751008,0.04357550324751008
9700.0,0.043743348041407046,0.043743348041407046
9800.0,0.043898312919946544,0.043898312919946544
9900.0,0.04397882388048536,0.04397882388048536
10000.0,0.04404370146350165,0.04404370146350165
10100.0,0.04415647564417765,0.04415647564417765
10200.0,0.04428397490892132,0.04428397490892132
10300.0,0.044385671672716495,0.044385671672716495
10400.0,0.044483837683344324,0.044483837683344324
10500.0,0.044601943815082534,0.044601943815082534
10600.0,0.04471420986759198,0.04471420986759198
10700.0,0.04479969974089417,0.04479969974089417
10800.0,0.044905350252173806,0.044905350252173806
10900.0,0.0450724547834707,0.0450724547834707
11000.0,0.045254933199307505,0.045254933199307505
11100.0,0.04540354929216103,0.04540354929216103
11200.0,0.045538550118181774,0.045538550118181774
11300.0,0.04568822707654561,0.04568822707654561
11400.0,0.045844253865421895,0.045844253865421895
11500.0,0.045998247649461914,0.045998247649461914
11600.0,0.046183508232039164,0.046183508232039164
