time,ssp585,ssp245,ssp126,ssp119
1904,-0.0716933270646294,-0.0716933270646294,-0.0716933270646294,-0.0716933270646294
1905,-0.0710379887913697,-0.0710379887913697,-0.0710379887913697,-0.0710379887913697
1906,-0.0716766781556474,-0.0716766781556474,-0.0716766781556474,-0.0716766781556474
1907,-0.0742464111480646,-0.0742464111480646,-0.0742464111480646,-0.0742464111480646
1908,-0.0779895145130391,-0.0779895145130391,-0.0779895145130391,-0.0779895145130391
1909,-0.0818114126107013,-0.0818114126107013,-0.0818114126107013,-0.0818114126107013
1910,-0.0843452976308206,-0.0843452976308206,-0.0843452976308206,-0.0843452976308206
1911,-0.0842094639564439,-0.0842094639564439,-0.0842094639564439,-0.0842094639564439
1912,-0.0813679208813808,-0.0813679208813808,-0.0813679208813808,-0.0813679208813808
1913,-0.0763914188615534,-0.0763914188615534,-0.0763914188615534,-0.0763914188615534
1914,-0.069444920385178,-0.069444920385178,-0.069444920385178,-0.069444920385178
1915,-0.0609429903363783,-0.0609429903363783,-0.0609429903363783,-0.0609429903363783
1916,-0.0515780990185578,-0.0515780990185578,-0.0515780990185578,-0.0515780990185578
1917,-0.0413992558715718,-0.0413992558715718,-0.0413992558715718,-0.0413992558715718
1918,-0.0300946703654178,-0.0300946703654178,-0.0300946703654178,-0.0300946703654178
1919,-0.0175927132751987,-0.0175927132751987,-0.0175927132751987,-0.0175927132751987
1920,-0.0041583665520376,-0.0041583665520376,-0.0041583665520376,-0.0041583665520376
1921,0.0091218787865914,0.0091218787865914,0.0091218787865914,0.0091218787865914
1922,0.020855211353951,0.020855211353951,0.020855211353951,0.020855211353951
1923,0.030534346838337,0.030534346838337,0.030534346838337,0.030534346838337
1924,0.0391231298035897,0.0391231298035897,0.0391231298035897,0.0391231298035897
1925,0.0476132892800213,0.0476132892800213,0.0476132892800213,0.0476132892800213
1926,0.0576054961335976,0.0576054961335976,0.0576054961335976,0.0576054961335976
1927,0.0704728775660147,0.0704728775660147,0.0704728775660147,0.0704728775660147
1928,0.0859789532523206,0.0859789532523206,0.0859789532523206,0.0859789532523206
1929,0.1030007826976153,0.1030007826976153,0.1030007826976153,0.1030007826976153
1930,0.1206858249460233,0.1206858249460233,0.1206858249460233,0.1206858249460233
1931,0.1384812369590323,0.1384812369590323,0.1384812369590323,0.1384812369590323
1932,0.1563473689653685,0.1563473689653685,0.1563473689653685,0.1563473689653685
1933,0.1740291461891699,0.1740291461891699,0.1740291461891699,0.1740291461891699
