time,ssp585,ssp245,ssp126,ssp119
1950,0.23373267449318924,0.23373267449318924,0.23373267449318924,0.23373267449318924
1951,0.23389686191642367,0.23389686191642367,0.23389686191642367,0.23389686191642367
1952,0.2340610493396581,0.2340610493396581,0.2340610493396581,0.2340610493396581
1953,0.23422523676289242,0.23422523676289242,0.23422523676289242,0.23422523676289242
1954,0.23438942418612696,0.23438942418612696,0.23438942418612696,0.23438942418612696
1955,0.2345536116093613,0.2345536116093613,0.2345536116093613,0.2345536116093613
1956,0.23471779903259574,0.23471779903259574,0.23471779903259574,0.23471779903259574
1957,0.23507404960657335,0.23507404960657335,0.23507404960657335,0.23507404960657335
1958,0.23565755625383886,0.23565755625383886,0.23565755625383886,0.23565755625383886
1959,0.2363971905739941,0.2363971905739941,0.2363971905739941,0.2363971905739941
1960,0.2371838007067496,0.2371838007067496,0.2371838007067496,0.2371838007067496
1961,0.23798076464347356,0.23798076464347356,0.23798076464347356,0.23798076464347356
1962,0.23907684772838186,0.23907684772838186,0.23907684772838186,0.23907684772838186
1963,0.24083224522245394,0.24083224522245394,0.24083224522245394,0.24083224522245394
1964,0.24345267224491582,0.24345267224491582,0.24345267224491582,0.24345267224491582
1965,0.24711021423275015,0.24711021423275015,0.24711021423275015,0.24711021423275015
1966,0.25183718495679225,0.25183718495679225,0.25183718495679225,0.25183718495679225
1967,0.25763823090249804,0.25763823090249804,0.25763823090249804,0.25763823090249804
1968,0.26447355439680026,0.26447355439680026,0.26447355439680026,0.26447355439680026
1969,0.2723769707159939,0.2723769707159939,0.2723769707159939,0.2723769707159939
1970,0.28138346607629505,0.28138346607629505,0.28138346607629505,0.28138346607629505
1971,0.29152980889312147,0.29152980889312147,0.29152980889312147,0.29152980889312147
1972,0.30246356240337346,0.30246356240337346,0.30246356240337346,0.30246356240337346
1973,0.31434124826532245,0.31434124826532245,0.31434124826532245,0.31434124826532245
1974,0.3268774611930581,0.3268774611930581,0.3268774611930581,0.3268774611930581
1975,0.34012340679105396,0.34012340679105396,0.34012340679105396,0.34012340679105396
1976,0.35421891307261805,0.35421891307261805,0.35421891307261805,0.35421891307261805
1977,0.3693198714433016,0.3693198714433016,0.3693198714433016,0.3693198714433016
1978,0.38531184448695405,0.38531184448695405,0.38531184448695405,0.38531184448695405
1979,0.4021768704636941,0.4021768704636941,0.4021768704636941,0.4021768704636941
1980,0.4196130251121444,0.4196130251121444,0.4196130251121444,0.4196130251121444
1981,0.43724156107224693,0.43724156107224693,0.43724156107224693,0.43724156107224693
1982,0.4547308141396541,0.4547308141396541,0.4547308141396541,0.4547308141396541
1983,0.4720314662666987,0.4720314662666987,0.4720314662666987,0.4720314662666987
1984,0.48925935793159714,0.48925935793159714,0.48925935793159714,0.48925935793159714
1985,0.5067851015541713,0.5067851015541713,0.5067851015541713,0.5067851015541713
1986,0.5247139904268215,0.5247139904268215,0.5247139904268215,0.5247139904268215
1987,0.5426813864924412,0.5426813864924412,0.5426813864924412,0.5426813864924412
1988,0.5599465049146238,0.5599465049146238,0.5599465049146238,0.5599465049146238
1989,0.5764793219298484,0.5764793219298484,0.5764793219298484,0.5764793219298484
1990,0.5921611531365779,0.5921611531365779,0.5921611531365779,0.5921611531365779
1991,0.6072761234325835,0.6072761234325835,0.6072761234325835,0.6072761234325835
1992,0.6225006847724446,0.6225006847724446,0.6225006847724446,0.6225006847724446
1993,0.6383137219543296,0.6383137219543296,0.6383137219543296,0.6383137219543296
1994,0.6551579228889326,0.6551579228889326,0.6551579228889326,0.6551579228889326
1995,0.6728396070248341,0.6728396070248341,0.6728396070248341,0.6728396070248341
1996,0.6908089896098726,0.6908089896098726,0.6908089896098726,0.6908089896098726
1997,0.7083988721270602,0.7083988721270602,0.7083988721270602,0.7083988721270602
1998,0.7253914999077762,0.7253914999077762,0.7253914999077762,0.7253914999077762
1999,0.7416827700419042,0.7416827700419042,0.7416827700419042,0.7416827700419042
2000,0.7572925083964211,0.7572925083964211,0.7572925083964211,0.7572925083964211
2001,0.7727369735651657,0.7727369735651657,0.7727369735651657,0.7727369735651657
2002,0.7885867721629842,0.7885867721629842,0.7885867721629842,0.7885867721629842
2003,0.8054753360928363,0.8054753360928363,0.8054753360928363,0.8054753360928363
2004,0.8236297695151097,0.8236297695151097,0.8236297695151097,0.8236297695151097
2005,0.8430265462190754,0.8430265462190754,0.8430265462190754,0.8430265462190754
2006,0.8635304297520644,0.8635304297520644,0.8635304297520644,0.8635304297520644
2007,0.8849204380842572,0.8849204380842572,0.8849204380842572,0.8849204380842572
2008,0.9066052124479517,0.9066052124479517,0.9066052124479517,0.9066052124479517
2009,0.9280840819535341,0.9280840819535341,0.9280840819535341,0.9280840819535341
2010,0.9496105759816755,0.9496105759816755,0.9496105759816755,0.9496105759816755
2011,0.9714230513679408,0.9714230513679408,0.9714230513679408,0.9714230513679408
2012,0.9939618656998017,0.9939618656998017,0.9939618656998017,0.9939618656998017
2013,1.0173544341626013,1.0173544341626013,1.0173544341626013,1.0173544341626013
2014,1.0409068267168278,1.0409068267168278,1.0409068267168278,1.0409068267168278
2015,1.0648194470806485,1.0648194470806485,1.0648194470806485,1.0648194470806485
2016,1.0890769644718359,1.0890769644718359,1.0890769644718359,1.0890769644718359
2017,1.1136745857954435,1.1136745857954435,1.1136745857954435,1.1136745857954435
2018,1.1386123110514714,1.1386123110514714,1.1386123110514714,1.1386123110514714
2019,1.1638901402399198,1.1638901402399198,1.1638901402399198,1.1638901402399198
2020,1.1894966820390336,1.1894966820390336,1.1894966820390336,1.1894966820390336
