time,ssp585,ssp245,ssp126,ssp119
1916,-0.048658583979771505,-0.048658583979771505,-0.048658583979771505,-0.048658583979771505
1917,-0.03905590176563377,-0.03905590176563377,-0.03905590176563377,-0.03905590176563377
1918,-0.02839119845794132,-0.02839119845794132,-0.02839119845794132,-0.02839119845794132
1919,-0.016596899316225187,-0.016596899316225187,-0.016596899316225187,-0.016596899316225187
1920,-0.0039229873132430185,-0.0039229873132430185,-0.0039229873132430185,-0.0039229873132430185
1921,0.008605546025086225,0.008605546025086225,0.008605546025086225,0.008605546025086225
1922,0.0196747276924066,0.0196747276924066,0.0196747276924066,0.0196747276924066
1923,0.02880598758333679,0.02880598758333679,0.02880598758333679,0.02880598758333679
1924,0.036908613022254434,0.036908613022254434,0.036908613022254434,0.036908613022254434
1925,0.04491819743398236,0.04491819743398236,0.04491819743398236,0.04491819743398236
