time,ssp585,ssp245,ssp126,ssp119
2017,0.024767673289817826,0.024767673289817826,0.024767673289817826,0.024767673289817826
2018,0.025107777222238017,0.025107777222238017,0.025107777222238017,0.025107777222238017
2019,0.02542176290063379,0.02542176290063379,0.02542176290063379,0.02542176290063379
2020,0.02598115318611449,0.025797823011178788,0.025798188260512504,0.02581063902477591
2021,0.026762785942682527,0.02611416107288865,0.026103489109529036,0.026122802195281233
2022,0.027675516343709204,0.026227398119863618,0.02617394231703008,0.026157718360157668
2023,0.028722478940849606,0.026170958959274085,0.02601816864284748,0.02587475011395138
2024,0.029913004188675294,0.02598131600740929,0.025654610500983617,0.02525919869497349
2025,0.03100001542927181,0.025483006640622148,0.02498633407265682,0.024350361212538363
2026,0.03197290663201342,0.02507206563356101,0.02420248968356568,0.02294252329799552
2027,0.03292152482702108,0.024751987142879794,0.023450649310179032,0.02145871799348411
2028,0.033839101123310324,0.024497817944785942,0.0227301952877314,0.019939728555408046
2029,0.03472385710662781,0.024292182777063392,0.02204214288221935,0.01841589282512798
2030,0.03539250010727369,0.024281568259034308,0.021260776784802836,0.016493089185617066
2031,0.03580865913741136,0.024489342020615163,0.020339910636640524,0.01408758576257457
2032,0.03604345069415987,0.024835325143923965,0.01928900680953308,0.011364761337911377
2033,0.03624595181534567,0.025177340817267017,0.018177059697926913,0.00866696116745138
2034,0.0366234434642872,0.025341730006343783,0.017134722764148163,0.006462419677151948
2035,0.037136919017538454,0.025377470939969067,0.016154699077331833,0.004662413259245343
2036,0.03775562813404333,0.02533658682540364,0.015241262314289251,0.0031778756611223757
2037,0.03845620140920874,0.025256622033496753,0.01439500666688723,0.0019379319489742568
2038,0.039218219318039635,0.02516136196414998,0.013612785172405299,0.0008851584494230599
2039,0.04002502607359778,0.025065118902626717,0.012888067306807907,-2.4561506765208563e-05
2040,0.0408293439671664,0.025015345622224294,0.01206517494932335,-0.0008298203621152913
2041,0.04160699581910438,0.025019492585401995,0.01110207236003588,-0.001547782596759946
2042,0.04222129019007096,0.024992696435572302,0.010022342003788907,-0.0021733856380878355
2043,0.04280727950535905,0.024950472598764206,0.008967247832302192,-0.002706417800965483
2044,0.04339168450660094,0.02484299752018173,0.008091740340558415,-0.0031520535193404033
2045,0.04396812294380413,0.024682854401403116,0.007354947963705418,-0.003532888991263371
2046,0.04453598774943691,0.024487740401893648,0.0067220418053280575,-0.0038714313917651267
2047,0.045097092899170764,0.02427397765507191,0.00616845113692525,-0.004180536128696324
2048,0.04565709015154806,0.024057204416573677,0.0056794209007084645,-0.004464476841747155
2049,0.046221501578289546,0.023850731203039516,0.0052459514610307695,-0.004724542860932492
2050,0.04668125883226792,0.02357081578719352,0.004853601864403648,-0.0049911329542992435
2051,0.04699973065459529,0.02319243588078039,0.004492238413216807,-0.005266782166411667
2052,0.04719154043549058,0.02273289039633244,0.0041577291593226685,-0.005526071512145351
2053,0.047318965665938524,0.022244599373104225,0.0038487679641971673,-0.005733540569601982
2054,0.04748799677321495,0.021813089066717188,0.0035652831644167847,-0.005856044469821007
2055,0.04767731142146844,0.021416390086543245,0.0032974622362284428,-0.005914524863139687
2056,0.04788085359627703,0.021044707391210376,0.0030369543313719174,-0.005934476240031107
2057,0.04809790042855423,0.020695732820978297,0.002781598141634254,-0.0059303880728971995
2058,0.04832995995664781,0.020369823105281373,0.002531653332165996,-0.005910101018686139
2059,0.04857893513443075,0.020068279695179304,0.0022890295723006606,-0.005878021148457554
2060,0.04884715703216418,0.01977668469663719,0.0019949305138577114,-0.005812781604343623
2061,0.049132169837614356,0.019488842691380563,0.0016348556173609672,-0.0057110033835595896
2062,0.04942847761940293,0.01920532937301536,0.0012271828137970953,-0.005583151929963411
2063,0.04972855707054256,0.01893135818146281,0.0008128539572010041,-0.005451005578980229
2064,0.0500255734651726,0.018677046209766582,0.00045052594245772434,-0.005344797770184083
2065,0.05031756111533274,0.018435248241570307,0.00012262941402948037,-0.005262936188689942
2066,0.05060282764808666,0.01820005550960072,-0.00018457309584125653,-0.00520521171028704
2067,0.050881399313698665,0.017968434359947924,-0.0004795906801693792,-0.005169566830788013
2068,0.05115666201207901,0.017742287270013063,-0.0007650376772592192,-0.0051511790651069655
2069,0.05143452770807722,0.017526149756933992,-0.0010385593205504181,-0.0051419548426824
2070,0.05180486907182671,0.01734203540683675,-0.001300032184932383,-0.005096849738500349
2071,0.05227725551715161,0.017188616681072823,-0.0015544494633358838,-0.005004622032229827
