,1991-2023,average
9900.0,0.2796852993942115,0.2796852993942115
10000.0,0.2756780120021432,0.2756780120021432
10100.0,0.2714404451950861,0.2714404451950861
10200.0,0.2669557215976887,0.2669557215976887
10300.0,0.2621870373849759,0.2621870373849759
10400.0,0.2574135378255423,0.2574135378255423
10500.0,0.25291100785651316,0.25291100785651316
10600.0,0.24862584199554616,0.24862584199554616
10700.0,0.24445600010223478,0.24445600010223478
10800.0,0.24043509382333828,0.24043509382333828
10900.0,0.23658717932942325,0.23658717932942325
11000.0,0.23276243909906774,0.23276243909906774
11100.0,0.22885572486334377,0.22885572486334377
11200.0,0.22511443905524176,0.22511443905524176
11300.0,0.22179180749381983,0.22179180749381983
11400.0,0.21881179884044605,0.21881179884044605
11500.0,0.21606143217855808,0.21606143217855808
11600.0,0.213609185437535,0.213609185437535
11700.0,0.21147451223314295,0.21147451223314295
11800.0,0.2092993100806895,0.2092993100806895
11900.0,0.20676543325937016,0.20676543325937016
12000.0,0.20409211920430106,0.20409211920430106
12100.0,0.20160070566703173,0.20160070566703173
12200.0,0.1994835485089089,0.1994835485089089
12300.0,0.19790042413769265,0.19790042413769265
12400.0,0.19700977303698108,0.19700977303698108
12500.0,0.19685327489103638,0.19685327489103638
12600.0,0.19700690211092142,0.19700690211092142
12700.0,0.19698476156754918,0.19698476156754918
12800.0,0.19651920524443195,0.19651920524443195
12900.0,0.19547712657884572,0.19547712657884572
13000.0,0.1940453397105339,0.1940453397105339
13100.0,0.19247850866995317,0.19247850866995317
13200.0,0.190982776347936,0.190982776347936
13300.0,0.18979211980066651,0.18979211980066651
13400.0,0.18930037388530951,0.18930037388530951
13500.0,0.18975431759843506,0.18975431759843506
13600.0,0.19065264869321796,0.19065264869321796
13700.0,0.19142083367340412,0.19142083367340412
13800.0,0.19193949528842674,0.19193949528842674
13900.0,0.19206747903323668,0.19206747903323668
14000.0,0.191121365139179,0.191121365139179
14100.0,0.1885931338222055,0.1885931338222055
14200.0,0.1852186305002836,0.1852186305002836
14300.0,0.1819962669851506,0.1819962669851506
14400.0,0.17973085546160322,0.17973085546160322
14500.0,0.1789064004608133,0.1789064004608133
14600.0,0.17891727552642706,0.17891727552642706
14700.0,0.17899946765307878,0.17899946765307878
14800.0,0.17884504862692702,0.17884504862692702
14900.0,0.17846387212942505,0.17846387212942505
15000.0,0.1786808346316588,0.1786808346316588
15100.0,0.1793785231370002,0.1793785231370002
15200.0,0.1758552439883006,0.1758552439883006
15300.0,0.16469825785080802,0.16469825785080802
15400.0,0.15223492333988056,0.15223492333988056
15500.0,0.14497874788440626,0.14497874788440626
15600.0,0.14044773621731899,0.14044773621731899
15700.0,0.1349323644389628,0.1349323644389628
15800.0,0.12880849681529413,0.12880849681529413
15900.0,0.12306188639602877,0.12306188639602877
16000.0,0.11703245320028455,0.11703245320028455
16100.0,0.11024276792301435,0.11024276792301435
16200.0,0.10459183699307721,0.10459183699307721
16300.0,0.10045778099430702,0.10045778099430702
16400.0,0.08975874139653367,0.08975874139653367
16500.0,0.06648861659146064,0.06648861659146064
16600.0,0.04140431177231907,0.04140431177231907
16700.0,0.02590925927338466,0.02590925927338466
16800.0,0.017229993191610924,0.017229993191610924
16900.0,0.010047929649811877,0.010047929649811877
17000.0,0.0030409111115883114,0.0030409111115883114
17100.0,-0.004047363499321681,-0.004047363499321681
17200.0,-0.011206195759420494,-0.011206195759420494
17300.0,-0.018373913108557554,-0.018373913108557554
17400.0,-0.025551945939715857,-0.025551945939715857
17500.0,-0.032755878200139414,-0.032755878200139414
17600.0,-0.03999480510096697,-0.03999480510096697
17700.0,-0.04726864243988699,-0.04726864243988699
17800.0,-0.05454707709690961,-0.05454707709690961
17900.0,-0.06182935819743078,-0.06182935819743078
18000.0,-0.06926321276609163,-0.06926321276609163
18100.0,-0.07689446057293739,-0.07689446057293739
18200.0,-0.08421281447036584,-0.08421281447036584
18300.0,-0.09111758843282272,-0.09111758843282272
18400.0,-0.09970260784056972,-0.09970260784056972
18500.0,-0.11159049706196669,-0.11159049706196669
18600.0,-0.1243245650119914,-0.1243245650119914
18700.0,-0.13498827528156235,-0.13498827528156235
18800.0,-0.14290502561874005,-0.14290502561874005
18900.0,-0.14827621773478666,-0.14827621773478666
19000.0,-0.15257533503661702,-0.15257533503661702
19100.0,-0.15722302311766295,-0.15722302311766295
19200.0,-0.16215649462179577,-0.16215649462179577
19300.0,-0.16703414624315852,-0.16703414624315852
19400.0,-0.17188254382657295,-0.17188254382657295
19500.0,-0.17679548520582444,-0.17679548520582444
19600.0,-0.18176752701985793,-0.18176752701985793
19700.0,-0.18677548141232503,-0.18677548141232503
19800.0,-0.1918244237405298,-0.1918244237405298
20000.0,-0.2020938368470215,-0.2020938368470215
